1,The Big Data Market Will account for over $76 Billion by the end of 2020,"Amid the proliferation of real-time data from sources such as mobile devices, web, social media, sensors, log files and transactional applications, Big Data has found a host of vertical market applications, ranging from fraud detection to scientific ...()"
1,Google launches a service for storing big data,"Google has introduced a service for storing large amounts of data online, potentially enabling organizations to execute big data analysis as a cloud service. The offering, called Google Cloud Bigtable , ""is based on technology that Google has been running ...()"
1,Big-data analytics company Cloudera surges in market debut,"Shares of Cloudera Inc (CLDR.N) surged as much as 24 percent in their stock market debut on Friday, the latest in a string of technology initial public offerings this year, giving the big-data analytics company a market value of about $2.3 billion. Cloudera's ...(uk.reuters.com)"
1,Qrious to launch big data platform based on Cloudera technology,"This is about using technology as a competitive advantage Qrious is launching a big data platform based on Cloudera technology, to be hosted by Revera. “Through this offering, we will make this excellent global technology more accessible to New Zealand ...(www.cio.co.nz)"
1,"Neurala Enables Developers to Quickly Add Powerful AI Software Into Drones, Self-Driving Cars, Cameras, Toys and Other Products","Product developers can significantly accelerate the deployment of AI applications without a team of Ph.D. researchers, an extensive evaluation of different tools or years of costly R&D with the Neurala Developers Program, announced by Neurala.  Neurala makes The Neurala Brain, a deep learning neural networks platform that is making smart products like toys, cameras and self-driving cars more autonomous, interactive and useful…"
1,RAVN Systems Launch Cognitive Computing Powered Google Search Appliance Replacement Program,"RAVN Systems, leading experts in Artificial Intelligence (AI), Search and Knowledge Management solutions, announced the launch of their Google Search Appliance replacement program. Google will cease to support the Google Search Appliance by the end of March 2019. Therefore, RAVN are offering existing Google Search Appliance customers a discount to upgrade to a more feature rich and modern solution: RAVN Connect Enterprise…"
1,"Thales: 63% of Enterprises Using Cloud, Big Data, IoT and Container Environments without Securing Sensitive Data","Thales, a leader in critical information systems, cybersecurity and data security, announced the results of its 2017 Thales Data Threat Report, Advanced Technology Edition, issued in conjunction with analyst firm 451 Research. According to the report, 93 percent of respondents will use sensitive data in an advanced technology (defined as cloud, SaaS, big data, IoT and container) environments this year. A majority of those respondents (63 percent) also believe their organizations are deploying these technologies ahead of having appropriate data security solutions in place…"
1,Dataguise Introduces Sensitive Data Monitoring and Masking for Apache Hive,"Dataguise, a leader in sensitive data governance, announced that DgSecure now provides industry-first sensitive data monitoring and masking in Apache Hive. This latest release of DgSecure (version 6.0.5) now also offers: sensitive data monitoring for MapR, Oracle database, and Teradata; Cloudera Navigator integration for Hive agent results; structured encryption and decryption for European languages; and an enhanced REST API for multi-cloud service interoperability, in addition to on-premises functionality…"
1,"AI to Have Dramatic Impact on Business by 2020, According to Tata Consultancy Services Global Trend Study","Tata Consultancy Services (BSE: 532540, NSE: TCS), a leading global IT services, consulting and business solutions organization, unveiled its Global Trend Study titled, “Getting Smarter by the Day: How AI is Elevating the Performance of Global Companies.” Focused on the current and future impact of Artificial Intelligence (AI), the study polled 835 executives across 13 global industry sectors in four regions of the world, finding that 84% of companies see the use of AI as “essential” to competitiveness, with a further 50% seeing the technology as transformative…"
1,"Visual IQ CEO to Moderate Panel on the Promise of Marketing Intelligence at the Gartner Digital Marketing Conference



Source : Pro Quest - Business Wire/03 May 2017



Visual IQ, the leading provider of marketing intelligence software, today announced that Manu Mathew, the company's co-founder and CEO, will moderate a panel at the Gartner Digital Marketing Conference next week. The session, ""Marketing Intelligence: Solving the Puzzle of People-Based Marketing,"" will take place on May 10 at the San Diego Marriott Marquis & Marina. http://search.proquest.com



< Top >



Cloudera Named to CRN's Big Data 100 List for Four Consecutive Years: Cloudera Recognized as an Innovative Supplier for Data Management","Cloudera, Inc. (NYSE: CLDR), the leading provider of the modern platform for machine learning and advanced analytics built on the latest open source technologies, has been named to The Channel Company's CRN(R) 2017 Big Data 100 list for the fourth year. This annual list recognizes the ingenuity of technology suppliers bringing to market innovative offerings for harnessing the increasingly large volumes of data generated. http://search.proquest.com"
1,OpenSlate Taps Veteran Ad Tech Talent to Bolster Executive Team,"OpenSlate, the leader in social video analytics, announced today that JoAnna Foyle and Brian Quinn have joined the company as Chief Operating Officer and President, respectively. The two have been tasked with rapidly evolving operational excellence, international expansion, and customer success for the growing data company. http://search.proquest.com

< Top >

Lightning Hybrids Renames Company Lightning Systems and Announces Rollout of New Lineup of Fleet Efficiency Products: Company announces portfolio of fleet solutions, including new vehicle analytics system"
1,"Iteris Launches a New SaaS Solution to Collect, Process and Analyze Advanced Intersection Data","Iteris, Inc., the global leader in applied informatics for transportation and agriculture, today announced the release of VantageLive!, a cloud-based intersection data analytics service that will transform the way agencies view multimodal data from intersection infrastructure. http://search.proquest.com"
1,"Artificial Intelligence, IoT, Big Data driving a new transition wave: Accenture's Bhaskar Ghosh","Bhaskar Ghosh discusses Accenture’s Technology Vision 2017 report and some of the tech trends and innovations essential to business success in the digital economy. Technology changes are all around us, and coming faster than ever....()"
1,Wipro Positioned as a Leader in NelsonHall's Big Data and Analytics NEAT Report 2017,"Release date- 28042017 - East Brunswick, New Jersey, USA and Bangalore, India - Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO), a leading global information technology, consulting, and business process services company, today announced that it has been positioned as a 'Leader' in the NelsonHall Vendor Evaluation & Assessment Tool (NEAT) report for Big Data & Analytics 2017.

The report authored by Dominique Raviart was published in January 2017.

NelsonHall Vendor Evaluation & Assessment Tool (NEAT) analyzes the performance of vendors who offer Big Data & Analytics services, as part of their IT services portfolio. The tool helps strategic sourcing managers assess the capability of vendors across a range of criteria and business situations and identify the best performing vendors, overall, with a specific focus on platforms & accelerators, operational improvement, new business models, and efficiency improvement. Vendors that exhibit both a high ability relative to their peers to deliver immediate benefit and a high capability relative to their peers to meet clients' future requirements, are classified as Leaders.

The report evaluated 11 different software vendors on a combination of analyst assessment and feedback, collated from client interviews. Dominique Raviart, ITS Practice Director at NelsonHall and author of Big Data and Analytics NEAT report 2017 said, 'We welcome Wipro's undertaking to automate big data and analytics services and activities, and the development of its Data Discovery Platform. It maintains its automation effort, creating IP-based use cases. An interesting development will be how Wipro will be able to use its background in product engineering services to handle the large volumes of data and transactions that will characterize big data in the future.'

The vendor analysis for Wipro is available here.

Pallab Deb, Vice President & Global Head, Analytics - Wipro Limited said, 'Wipro's position as a 'Leader' in the NEAT report is a validation of our industry focused Insights-as-a-Service offerings, investments in data engineering platforms and a strong partner eco-system. With enterprises becoming more and more business outcome-driven, Wipro's Analytics business has been at the forefront of delivering business value. These are exciting times for digital investments, and we are committed to continued innovation, and optimizing and accelerating our customers' analytics-led digital transformation journey.'"
1,Information Builders Offers iWay Big Data Integrator on Microsoft Azure Marketplace Cloud,"Information Builders, a leader in business intelligence (BI) and analytics, data integrity, and integration solutions, announced that it is offering its iWay Big Data Integrator (iBDI) product via the cloud on the Microsoft Azure Marketplace. The solution simplifies the creation, management, and use of Hadoop-based data lakes, providing a modern integration and management approach that ensures the high levels of capability, compatibility, and flexibility required to derive value from big data initiatives…

http://insidebigdata.com"
1,"New Outage Prediction Model From The Weather Company, an IBM Business, Helps Utilities Prepare For and Respond to Severe Weather","The Weather Company, an IBM Business (NYSE: IBM), introduced a new outage prediction solution designed to help utility companies proactively prepare for and respond to weather-related outages. Tailored to each utility’s storm response plan, The Weather Company’s Outage Prediction solution helps predict the anticipated number of outages and appropriate mobilization level based on the weather forecast for the utility’s service territory. This enables the utility’s operations team to make critical decisions as much as 72 hours ahead of an anticipated weather event – helping them to control costs and improve restorations times for their customers…

http://insidebigdata.com"
1,The Benefits of Blockchain Technology and Big Data to the Tourism Sector,"Data to the Tourism Sector The advent of technology has been ushering different technologies into various sectors, and the tourism sector is not excluded. . Currently, blockchain and big data are some of the biggest technologies that are bound to bring more .. ()"
1,Pegasystems Offers Software Industry’s First “Cloud Choice Guarantee”,"CAMBRIDGE, Mass., Oct. 03, 2017 (GLOBE NEWSWIRE) -- Pegasystems Inc. (NASDAQ:PEGA), the software company empowering customer engagement at the world’s leading enterprises, today announced the Pega Cloud Choice GuaranteeSM program – extending Pega’s commitment to its clients to deliver enterprise-grade SaaS software, backed with the flexibility to run their Pega solutions on the cloud platform that works best for them with no vendor lock-in. The initiative provides Pega clients with “as a Service” speed while guaranteeing flexibility into the future – a combination that no other vendor in the software industry can match.

 

The Pega Cloud Choice Guarantee ensures Pega clients can deploy Pega solutions on third-party cloud platforms in addition to Pega Cloud to avoid vendor lock-in. 

 

Gartner predicts that “by 2020, 90 percent of organizations will adopt hybrid infrastructure management capabilities.” (1) With the Pega Cloud Choice Guarantee, Pega delivers to its clients a software solution fully architected for this next generation of cloud. Bucking the vendor-centric trend that forces businesses into proprietary clouds, Pega gives its clients the option to subscribe to Pega solutions on its native Pega® Cloud or to manage their own deployments on most other cloud infrastructures based on their business needs. For clients running Pega on supported third-party cloud platforms, Pega goes beyond ‘permission to play’ to provide ongoing support for Pega products on a growing number of cloud providers – including Amazon Web Services (AWS), Microsoft Azure, and Pivotal Cloud Foundry.

Now through the Pega Cloud Choice Guarantee, Pega offers the following benefits for clients running Pega applications on supported clouds:

Full Pega Global Customer Service support 24/7 for clients running PegaNo penalty for migration to or from any supported cloud environmentReference architectures, related configuration, and support documentation for deploying and managing Pega technologyAvailable runtime componentsContinuous certification of Pega solutions – including Pega® Platform and all Pega applications – on currently supported cloud environmentsCommitment to continue evaluating additional popular cloud platforms

For the increasing number of clients that choose to deploy on Pega Cloud, these users will receive new incentives such as no-cost platform upgrades and tuning for future versions of Pega Platform and Pega customer engagement applications. Unlike many other SaaS offerings, Pega customers are able to receive these flexible upgrades on the schedule they select. Pega Cloud users benefit from the speed and ease of an “as a Service” offering, including rapid previsioning, fully-supported seamless upgrades, and always-on performance monitoring.

In addition, all Pega Cloud subscription customers can take advantage of recent enhancements to the technology and operations, including expanded AI diagnostic capabilities via the Pega® Predictive Diagnostic Cloud; a new self-service portal; a new Network Operation Center (NOC) in Krakow, Poland; and new geographic support in Germany, Japan, Canada, Brazil and the U.K."
1,FICO Machine Learning Algorithms Improve Card-Not-Present Fraud Detection by 30%,"FICO is releasing new payment card fraud detection models focused on making  card-not-present (CNP) transactions more convenient and secure. CNP fraud is the  leading form of card fraud  in most countries. Based on analysis of more than  4 billion ...

www.rfpconnect.com"
1,"MicroStrategy Delivers Analytics for Everyone with MicroStrategy 10.9™; Introducing Dossier™, a New Storybook Experience Around Analytics","Tysons Corner, VA -- MicroStrategy Incorporated (Nasdaq: MSTR), a leading worldwide provider of enterprise analytics and mobility software, today announced the general availability of MicroStrategy 10.9, the newest feature release to the company's MicroStrategy 10(TM) platform. This feature release introduces Dossier, a new storybook experience for everyone across the enterprise that makes it easy to consume, share, and collaborate around analytics. To learn more about the new features in MicroStrategy 10.9, visit our What's New in MicroStrategy page.

""MicroStrategy 10.9 represents the biggest leap forward since our MicroStrategy 10 platform launch and underscores our vision of delivering 'Intelligence Everywhere',"" said Tim Lang, Senior Executive Vice President and Chief Technology Officer, MicroStrategy Incorporated. ""We believe collaborative analytics accelerates the velocity of decision making. That's why we're introducing Dossier, an easier and faster method of consuming analytics that we believe end users are going to love. MicroStrategy 10.9 empowers users to do more with their analytics regardless of their technical skill or role.""

Dossier Delivers New Storybook Experience Around Analytics

MicroStrategy 10.9 delivers Dossier, an interactive book of business which combines relevant analytics into a single place, organized into chapters and pages. The new streamlined interface goes beyond dashboards and brings data together in a format that all users recognize and understand. The new consumer-oriented and brower-based interface offers end users a modern and interactive menas to explore data. Dossier makes it easy to navigate and share reports and visualizations that matter to users.

""Assisting customers in improving their businesses through media-centric analytics insights is a top objective at Imagine, and MicroStrategy 10.9 is instrumental in helping us achieve this goal,"" said Adam Gotlieb, Director of Product Management for Global Traffic, Imagine Communications. ""Dossier introduces a new streamlined interface that goes beyond dashboards and brings key data into a format that users can understand and use to make better, actionable decisions and identify new opportunities.""

Collaborative Analytics Turbocharges Decision Making

Version 10.9 enables users to collaborate via discussion threads and real-time comments within the Dossier interface. Anyone who has access to a dossier through the MicroStrategy Library(TM) can ask questions, highlight trends, and share their current filter state with others. Users who are tagged in a comment can receive real-time notifications via email, browser banners, page and library alerts, or push notifications.

MicroStrategy Library Helps Users Quickly and Easily Find Content and Answers

The 10.9 release delivers the MicroStrategy Library, a personalized portal for all users to access their BI content and dossiers. End users can login to the MicroStrategy Library to find a list of all dossiers to which he or she has subscribed or has access. Each dossier in the library is represented by a customized thumbnail image, making it easy to visually identify content. Additionally, powerful search options are available for users to find content quickly. New notifications and comments made to the user will show up clearly as an alert, so the user doesn't miss an update. Regardless of what browser or mobile device a user is on, the MicroStrategy Library is responsive in design and will automatically resize as needed.

Visual-based Filtering Accelerates Data Exploration

Dossier delivers a completely revamped approach to filtering data. Users can explore their data with a clean, simple interface and multiple filter types, including visual filters, advanced qualification filters, and in-canvas selectors. With visual filters, users can now embed any MicroStrategy visualization into the filter panel of a dossier, providing a visual and intuitive way to filter information without taking up valuable screen real estate.

Redesigned Data Discovery & Dossier Authoring Facilitate Faster Access to Data and Insights

MicroStrategy 10.9 makes it easier for users to access, analyze, and operationalize their data. MicroStrategy 10.9 provides business analysts with more connectors to data sources, easier data preparation, visual analytics and guided advanced analytics. Analysts can author once and deploy on multiple devices, without worrying about the target device.

Dossier and Document Certification Maintain Effective Data Governance

A common need for organizations that have invested in self-service strategies is the ability to ensure that everyone is able to differentiate content that is tied to certified versus untrustworthy data. With MicroStrategy 10.9, analysts and data stewards can watermark content with a 'certified' stamp. This step offers an easy way to implement governance across a self-service deployment and makes it clear for business users whcih content is tied to trusted data sources.

New Connectivity, Including Enhanced Out-of-the-box Connectors, to Diverse Types of Data

MicroStrategy 10.9 amplifies existing investments by keeping up with the latest certifications and providing instant access to nearly any type of data with out-of-the-box connectors to popular data sources, including personal spreadsheets, enterprise data warehouses, text files, cloud sources, and big data systems. With a clean simple interface, analysts can sort through 80+ data sources to quickly find the source they need. Version 10.9 delivers live data access for Hadoop Gateway, allowing end users to get the latest information from HDFS.

In addition, MicroStrategy 10.9 delivers an SDK to build out new out-of-the-box connectors that help analysts visualize text and semi-structured data such as Solr, Box, One Drive, Elasticsearch and many others. These new connectors allow analysts and citizen data scientists to run queries against semi-structured data, like log files and text scripts. Data is available to end users in tabular format and can be readily used to build reports or dossiers. New connectors built using the Data Connector API are regularly available and can be downloaded by visiting the MicroStrategy Community.

Greater Flexibility to Create Custom MDX Queries for Advanced Financial Reporting

MicroStrategy 10.9 enables business users and analysts to visualize and interact with multi-level or ragged hierarchy reports against MDX sources, and delivers enhancements with dynamic filtering, persisted sort order, efficiency improvements, and support for derived attributes and metrics. Business users can now apply mathematical and other transformational functions, and create derived elements within hierarchy reports using more complex formulas and calculations.

New Embedding APIs Easily Integrate Dossiers into Websites, Blogs and Portals

Offering a vast array of APIs, MicroStrategy 10 is an open platform that works with larger technology ecosystems and offers easy ways to extend its capabilities. With MicroStrategy 10.9's new embedding APIs, dossiers can be easily embedded into third-party applications with the ability to interact with MicroStrategy content and associated functionality. Users can slice and dice the data, navigate to different pages and chapters in the dossier, apply filters, and interact and analyze the data within the application itself. In addition, single sign-on or guest embedding can be enabled, so the user can interact with the dossier without having to login within the third-party application.

""After testing MicroStrategy 10.9 as an early adopter, we are excited about the new set of APIs in the release that will make embedding and integration of MicroStrategy capabilities with applications of our choice easier,"" said Praphul Kumar, Senior Director of Product Management, Genesys. ""As we create the world's most powerful, personal and intelligent customer experiences, MicroStrategy helps us to democratize those experiences through their rich set of APIs. We use MicroStrategy APIs to embed real-time and historical information right into the hands of contact center agents and supervisors so they can view and analyze that information in any application. MicroStrategy is the most open platform in the market, and we are excited to build more data-driven client applications with the new APIs.""

Upgrades to MicroStrategy on AWS Strengthen Analytics in the Cloud

MicroStrategy on AWS allows organizations to deploy and manage enterprise analytics environments through the provisioning console. MicroStrategy 10.9 adds significant enhancements to its cloud offering, including single-click hotfix upgrades and the ability to deploy MicroStrategy into existing Virtual Private Cloud (VPC) accounts. New deployments will be automatically launched in the latest R4 instances that are optimized to require less memory. MicroStrategy customers can deploy MicroStrategy on AWS in data centers in eight different locations: Northern Virginia, Ohio, Oregon, Ireland, Frankfurt, London, Sydney, and Tokyo. The MicroStrategy on AWS provisioning tool is also available in nine different languages: English, French, Italian, Portuguese, Spanish, Dutch, Japanese, Korean, and Chinese.

The latest release also introduces various additional enhancements, including:

- Responsive design that makes it easier than ever to build and deploy analytics across different device types and screen sizes;

- New and improved data connectors that allow organizations to access datasets across different projects in a MicroStrategy deployment. Version 10.9 also certifies the latest data sources, including Maria Database 10.x, Apache Hive 2.x, Spark SQL 2.0, and MapR 5.2, and delivers improvements to data connectors for Presto, Snowflake, and Amazon Redshift; and

- Out-of-the-box connectors for both Solr and Elasticsearch.

Release of MicroStrategy 10.4(TM) Hotfix 5

Alongside the MicroStrategy 10.9 feature release, MicroStrategy 10.4 Hotfix 5 is generally available to customers today. This hotfix improves overall product stability and includes over 200 customer-reported enhancements and fixes across the platform.

Furthermore, this latest update to the MicroStrategy platform release provides driver and feature parity for relational and big data gateways with the latest MicroStrategy feature release (10.9). This enables access to brand-new data sources and provides optimized connectors for additional data sources -- allowing customers to expand and enhance their existing applications. The latest hotfix (10.4.5) is also available for MicroStrategy on AWS.

MicroStrategy customers can apply MicroStrategy 10.9 or 10.4.5 to their analytics environments today by downloading the new release from the MicroStrategy download site. To see MicroStrategy 10.9 in action, attend our upcoming global Symposium Series, or register for our ""MicroStrategy 10.9 and Dossier: Collaborative business analytics that boost adoption"" webcast, taking place on Wednesday, October 25, 2017, at 2:00 p.m. EDT."
1,"SAP Expands Availability of SAP HANA, Express Edition, in the Public Cloud","LAS VEGAS — SAP SE (NYSE: SAP) today announced that the express edition of the SAP HANA platform is available on Docker Store , Google Cloud Launcher , Huawei Cloud , and Microsoft Azure Marketplace , giving developers a broad choice of cloud providers to ...

sap.info"
1,Independent Research Reports Name Teradata a Leader in Customer Journey Analytics,"SAN DIEGO, Oct. 5, 2017 /PRNewswire/ -- Teradata (NYSE: TDC), the leading data and analytics company, has been named a leader in Customer Journey Analytics in two Forrester WAVE reports – one for Visioning, and the other for Orchestration. Forrester is careful to emphasize that journey analytics is not a tool, but ""an analytics practice that combines quantitative and qualitative data to analyze customer behaviors and motivations across touchpoints and over time to optimize customer interactions and predict future behavior."" The two reports are The Forrester Wave™: Customer Journey Analytics Visioning Platforms, Q3 2017 and The Forrester Wave™: Customer Journey Analytics Orchestration Platforms, Q3 2017.* 

Per Forrester: ""[The visioning platforms evaluation is] weighted heavier on journey design and planning (sharing maps and insights, creating current- and future-state maps, co-creation and ideation, and discovery of segments and personas)"" and the orchestration platforms evaluation is ""weighted heavier on journey automation and orchestration (workflow automation, journey orchestration, and integration)."" 

Forrester positioned Teradata as a leader in the two Waves, and noted it for ""combine(ing) analytic data sources, databases, and data from real-time digital interactions to identify problems in the journey, size them, calculate the business value of fixing them, and orchestrate(ing) actions across teams, for large volumes of data."" Forrester notes that the Teradata platform ""…integrates well with big data sources; has strong real-time analysis, real-time decisioning, and predictive capabilities; and, according to reference customers, focuses on simplification and reducing time to insights.""

""I believe that Forrester's evaluation validates the good feedback we hear from our customers. They acknowledge our significant strengths in data integration, advanced analytics and multi-channel interaction management. Customer Journey Analytics has become the most important space for technology enablement as consumers shop diligently across channels and expect quick, precise responses,"" said Chris Twogood, Senior Vice President, Marketing at Teradata. ""In addition, we are introducing new functionality, which facilitates action based on deeper insights at higher speed – so opportunities can become business outcomes in minutes, not days.""

As these WAVE reports were published, Teradata announced new enhancements to its Customer Journey Program. The new capabilities augment many of Teradata's existing assets identified in Forrester's report, such as a centralized command center for faster access to business insights and the self-sufficiency to access and act on analytic insights in real time, without the need to engage technical resources. 

New features include:

Operationalizing Analytics to provide marketers quick access to analytic insights via dynamic visuals makes it easy to act on those insights in real time, without depending on data scientists or IT. Using graphical techniques, marketers can visualize the customer journey to better understand the most travelled paths and inflection points, and with simple point and click access, offer compelling interactions along the way. Open Analytics with ""R"" based Predictive Models allows data scientists to view the models used for real time decision arbitration, thereby proving them transparency into the decisioning process. This ""open"" approach to analytics increases confidence and therefore adoption of the self-learning models, freeing analytic resources for other analytic challenges. Centralized Marketing Command Center gives marketers a single point of access to real-time insights, allowing them to manage performance in a consistent manner across a variety of focus areas such as customer acquisition, growth, retention and customer experience. These metrics, enabled by underlying analytics, ensure standardization of KPIs across business units, and make it easier for marketers to pinpoint the reasons for, and areas of, poor ROI. General Data Protection Regulation (GDPR) Compliance to ensure Teradata's Customer Journey clients are acquiescent with regulatory requirement in advance of the May 2018 deadline. GDPR requires that businesses must get, and be able to prove, customer consent before collecting their information. It also gives customers the right to data portability and the right to be forgotten. The new capability provides customer decision traceability and encryption of contact history for open, transparent records of marketing campaigns. Customer Journey ""Everywhere"" grants marketing organizations significant flexibility with their system architecture, deployment options and purchasing models. Existing or previous investments are protected from future disasters by allowing early, unrestricted portability of licenses from on-premises to public and private cloud options. 

Teradata's Customer Journey solution continues to improve scalability and performance of real time decisions to enable fast market entry and is available immediately, worldwide. Many of these new features are already included in the solution, while others become available this fall. 

* Both reports were authored by Joana van den Brink-Quinilha, and Alex Causey."
1,"TIBCO Acquires Data Virtualisation Business from Cisco; Analytics Users to Benefit from Improved Data Agility, Enhanced Scalability, and Better Business Insights","London, UK - *TIBCO Software Inc., a global leader in integration, API management, and analytics, today announced it has entered into an agreement to acquire Ciscos Data Virtualisation business (formerly Composite Software), specifically Cisco Information Server, a market-leading solution that powers enterprise-scale data virtualisation, and associated consulting and support services. This strategic move strengthens TIBCOs portfolio of analytics products, allowing businesses to get analytic solutions into production faster than alternatives, while continuing to adapt as data sources change from traditional databases and big data sources to cloud and IoT. The transaction remains subject to customary conditions and is expected to close in the coming weeks.

Data Virtualisation helps knowledge workers to quickly discover and access their own views of corporate data in an automated, intelligent way. The Cisco technology can access a large, diverse, and complex set of enterprise data stores and create a virtual data layer for analytics without disturbing the source data. All this is done without extracting data via ETL in a separate data warehouse.

Data Virtualisation helps our customers find and analyse the data they need in hours or days, rather than months, so that they can quickly discover insights and take insight-driven action, said Mark Palmer, senior vice president of analytics, TIBCO. The next generation of business intelligence depends on doing more with analytics than just putting data on a graph. Data Virtualisation is a key component of getting the right data at the right time to business analysts, data scientists, and automated applications using streaming analytics.

The addition of the Data Virtualisation business will enable TIBCO analytics users, including TIBCO Spotfire customers, to improve data agility for faster responses to ever-changing analytics and business intelligence needs, reduce data complexity for enhanced scalability, and drive better business insights. Spotfire is a smart, secure, enterprise-class analytics platform with built-in data wrangling that delivers AI-driven, visual, and streaming analytics. The Spotfire product line includes seamless enhancement of Ciscos Data Virtualisation into TIBCOs broader Connected Intelligence platform, while also delivering enhanced end-to-end data discovery and governance."
1,TIBCO Live Apps Inspiration Series: Build Smart Apps for Energy and Utilities,"With the recent convergence of IT and business goals, business models have shifted, creating a demand for fast development of apps that best fit an organization’s needs and processes. These apps then need to have the ability to be quickly and easily changed ...

https:/www.tibco.com"
1,"Brainspace and Reveal Data Announce Partnership to Provide Advanced Analytics and Review Capabilities 



Agreement integrates Brainspace's analytics with Reveal Data's document review capabilities","Brainspace, a Cyxtera business, today announced a technology partnership with Reveal Data. This partnership will enable Reveal Data to integrate Brainspace's best-of-breed analytics within Reveal Data InControl(TM) to further enhance its fast and flexible document review capabilities. The arrangement provides legal teams with the flexibility to meet the diverse challenges of litigation, internal investigations, and compliance projects. Brainspace's advanced visual analytics can be brought into a workflow at any time to follow an investigative pattern of thought, uncover the truth behind the data, and dramatically accelerate document review."
1,"Wiland, Inc. Announces Partnership with Amex Advance(SM) to Develop Multichannel Marketing Audiences: New collaboration enriches Wiland's predictive audience modeling for enhanced precision of addressable advertising.","Wiland, Inc., a leading consumer intelligence and predictive analytics company, today announced the formation of a collaborative partnership with Amex Advance, a personalization services division within American Express. The partnership enhances Wiland's predictive modeling of responsive marketing audiences by integrating Amex Advance's customized insights on future consumer purchasing behavior. This unique and powerful combination of capabilities gives media buyers the ability to target their marketing more effectively across display, mobile, video, and direct mail channels in order to reach customers most likely to purchase their products or services."
1,Amplitude Arms Product Teams with Analytics to Meet Growing Need For Rapid Innovation,"Amplitude, the product analytics company, announced a new set of features designed to help product teams at large companies innovate faster. Amplitude’s advanced analytics solutions enable them to understand their customers’ behavior better, ship ideas faster, and grow long-term revenue. Enterprises today are relying on product teams to innovate fast and drive key business metrics, such as revenue and growth…"
1,Arcadia Data Simplifies Big Data with Machine-Assisted Insights for Business Analysts,"Arcadia Data, provider of the native visual analytics software for big data, announced updates to its platform to streamline big data analytics with machine-assisted insights that allow greater accessibility and self-service to business analysts. Meant to reduce the complexity of handling modern data types and the associated workflows, Arcadia Enterprise version 4.2 is the next significant step in an ongoing path of innovation using machine learning and other methods to accelerate the value and usability of big data for business professionals…"
1,Domino Data Lab Accelerates Model Delivery on AWS,"Domino Data Lab, a data science platform provider, announced general availability of its Domino Model Delivery product. Built to run natively on Amazon Web Services (AWS), this offering makes the process of deploying highly scalable production models faster and more cost effective. Building on four years of customer success with companies including Coatue, DBRS, Eventbrite, Mashable, Monsanto, and Moody’s Analytics, Domino on AWS delivers a superior customer-centric experience spanning the full data science lifecycle. Domino Model Delivery, a new module in Domino’s platform, allows data science teams to weave new and improved models into business processes seamlessly, making a bigger impact without burdening IT or Engineering personnel."
1,"Image: IoT, Big Data and AI – the New ‘Superpowers’ In the Digital Universe","According to a report from IBM Marketing Cloud, “10 Key Marketing Trends For 2017,” 90% of the data in the world today has been created in the last two years alone , at 2.5 quintillion bytes of data a day! Big is getting Bigger Constant connectivity ()"
1,Microsoft tries to Spark relationship with cluster lusters: Promises 5-min big data bang on Azure,"First apps on Windows, then Linuxes in Hyper-V and on Azure, now big data via Spark. In another effort to win over the open source crowd, Microsoft has made the speedy big data engine Apache Spark easier to set up and use on Azure, giving devs a dedicated tool .. ()"
1,Qlik to Power Sitel's Big Data Initiative,"Sitel, a company of Acticall Sitel Group that associates itself with some of the top global brands to offer them customer experiences, is leveraging Qlik’s big data platform for better RoI. As per the partnership, Qlik will draw data from disparate sources ...(www.cxotoday.com)"
